推文ID,发布时间,所属板块,点赞数,转推数,浏览量,实战含金量评分,完整推文正文
2077602925174485336,Thu Jul 16 03:55:12 +0000 2026,09_trader_mindset_essays,113,14,41645,7.9,"我写过潮汕水客，写过跑分，写过汇旺的上押担保，写过USDT怎么在电诈园区和地下钱庄之间跑来跑去。写多了，有人会问，Danny你是不是觉得洗钱这门生意的主战场就在这些地方啊？！ 

还甚至有人说，加密货币就是拿来洗钱的？！ too young too simple

我想把镜头调转一百八十度，让你们知道：最大的洗衣房恰恰开在最繁华的大街上。

真正的大钱，从来不走地下。它走正门，而且有人替它开门。拉门的人穿定制西装，名片上印着Relationship Manager (aka Banker)

联合国毒罪办的估算：全球每年被清洗的资金占GDP的2%到5%，8000亿到2万亿美元。

大名鼎鼎的汇旺担保四年多处理了两百多亿美元，已经被华尔街叫做”犯罪分子的亚马逊”了，是穷凶极恶的存在，加密货币是毒瘤，要监管；

但是主流媒体们没告诉你：丹斯克银行爱沙尼亚一家分行，2007到2015年，处理了约2000亿欧元的非居民资金

到底是谁才是毒瘤？回答我 look in my eyes"
2077597601982251463,Thu Jul 16 03:34:02 +0000 2026,09_trader_mindset_essays,12,0,24005,6.4,"哈哈 错的太离谱了，还想说不会熔断，结果今天一上来就爆炸了 

截止12点的数据，今天的买盘数据还算可以啊～ 散户42%，外资33%，机构25% （当然卖的比买的多），只有散户是净买入的情况"
1679512377170223104,Thu Jul 13 15:25:29 +0000 2023,09_trader_mindset_essays,3,1,656,6.6,"I was stunned by knowing the production process of 徽墨
The secrets are hidden in the details and time https://t.co/PtvNoC9fJK"
1943220890566824143,Thu Jul 10 08:08:58 +0000 2025,03_contracts_oracle_pricing,6,0,3030,8.5,"$pump 这波好玩了
开盘五小时，hyperliquid上的funding rate已经干到年化900%+ 了 （多仓给空仓）， 30m的OI

市场的看多情绪很可以啊 （ $pump 的预售价是 $0.004，市场价是0.0052 左右，涨了30%左右）

真是有趣，虽然twitter中文上看衰/空的消息比较多，但是市场博弈的时候却是另一番景象 （阻止欧美用户参与也可能是其中一个推动pre tge market上涨的原因） 

另外要参与这个资金费率套利的小伙伴也注意下，因为pump还没开始正式交易，目前的oracle喂价是根据HI场内平均标记价格来计算的。容易被大鲸鱼操纵，大家自行判断风险。"
1943206009931206737,Thu Jul 10 07:09:50 +0000 2025,02_contracts_clearing_adl,10,3,5999,8.1,"哎，没想到这次轮到 GMX了
这是我上个周期最欣赏和常用的defi 协议
这次的重入问题算是一个老掉牙的问题，也不是团队不知道（所以才有v2），但是总归还是疏忽大意了

平均价格算法一直是个坑，虽然后来才会出现好多更消耗算力的各式各样的加权平均算法，但是架不住好多人就mia，不管不顾地放在v1的vault，不迁移。

我也算是受害者之一，但是我是相信团队的信誉和gmx的赚钱能力

是的，可能很多人不知道同样作为perp dex，gmx （glp）的单位赚钱能力远超过 hyperliquid

与HL 不同，GMX 像是一个对赌的借贷协议，交易员需要跟池子“借贷”来开头寸，每小时向平台支付利息，而平台就会根据池子的存量决定借贷利率，越多人借贷，利率就越高。

现在看起来肯定是没那么性感，但是仍然能高效的运作和躺赚yield

巅峰期间，有一堆针对GLP优化的衍生协议（加杠杆，对冲），让glp的收益翻倍，这波被盗还有这群collateral damage的受害者

这波是有点伤了 —— minshare走低，收益下降，还被盗

顶住啊"
1943166695209865571,Thu Jul 10 04:33:37 +0000 2025,05_contracts_mm_token_loan,10,0,3319,7.4,"关于 @pumpdotfun 预售/ico的两极分化意见

终于看到正常的时间线了- 反对和赞成的声音都有，不再是一面倒了（虽然赞成/看好的声音比较少）

我简单举几个例子：

赞成，或者说看好的声音
@thecryptoskanda
https://t.co/q8tDlmM2Fz
@kunlunstar
 https://t.co/EiXFcWsUXG

反对，或者说看衰的声音
@jocyiosg
 https://t.co/ehmNoNlAaA
@off_thetarget
https://t.co/2R7QHD0A9I 
@sanyuanVChttps://x.com/sanyuanVC/status/1943148597387891092

还有第三种，反讽的声音 😄
@_FORAB 
https://t.co/7HiUbeIuXw 

别的不说，这个才是百花齐放嘛（而且没什么AI味）

我对 @pumpdotfun 的ico倒是没什么特别强烈的感受

首先，操盘token与操盘产品是两回事。两种不同的技能树。 参考 $sui $ada $xrp 

价格这个事情，产品好不等于币价好，产品一般不等于币价就不好；你要记得，你买的是token，不是买股权（及其后面的分红），产品收入好跟你的关系不大

ico有点类似天使投资（发token和发产品的逻辑还不一样），你看的是这个token的场景（业务也有关系，但是不一定强相关）；就是赌团队会不会赋能token，能不能操盘好筹码结构，token的流动逻辑、行业叙事等等。从这一点上看来，从过往经验来看，团队搞事情的能力/声望/行业地位都毋庸置疑。—— 你买的是，团队的操盘能力。

而且一上来应该就是上所大满贯，能触达的流动性/受众也是顶级的。

假设投资标的还不错的话，下一步就是进场的价格。
这也是大多数人诟病的点：现在的估值/价格太高了，买进去就成为退出流动性。 也进一步验证cex的流动性比起dex还是要大得多。

不过咱们确实不能从融资的平台来反推pump的产品逻辑式微/下降，尤其是bonk近日的崛起让pump的统治力下降，我自己觉得这个结论还未时尚早。当年的sushi和uni之争还历历在目呢.... 

而且大家忽略了一个点，这个预售不是说大家要冲进能买得到的啊，毕竟twitter的用户只是很少的一部分群体，还有很多不明所以的散户在外头看着呢

@HyperliquidX 已经为 $pump 开了perp了 https://t.co/u5tD3CD9ng  ，大概在接下来几天会形成一个perp > 预售价格的“预期差”，这将进一步增加大家的“参与”欲望

你问我会不会参与？
作为一个“收藏家”，我到现在还持有至少50+ altcoin，我是会小小参与的，倒不是因为我真的看好，我是一种消费的心态，重在体验和参与。我就是用我能输得起的钱参与而已，按我之前说的，你想买还不一定能买到呢.... 🤣

如果你要利于不败之地（就是不想真金白银花钱买，也不想上科技的话，但是又想拿）那么你现在应该去买 $bnb （然后套保），大概率会通过holder airdrop 拿到 $pump 的空投

以上

NFA DYOR"
2075239302519521771,Thu Jul 09 15:23:00 +0000 2026,09_trader_mindset_essays,2,0,539,5.0,"@Solomon_Nahhh 无人问津时 😂 
不焦虑"
2075234924496560350,Thu Jul 09 15:05:36 +0000 2026,09_trader_mindset_essays,57,1,41030,6.8,"哎… 有点那味儿了～ 这种数据科普型长文的流量真的是每况愈下了

这里面这么多好玩的信息居然连x的算法都不推了，可惜了啊

小伙伴建议我，以后这种内容就不在x上分享了，发在substack更合适一些"
2075147957771677881,Thu Jul 09 09:20:02 +0000 2026,09_trader_mindset_essays,17,1,7680,7.3,"说一个好玩的东西，如果单看稳定币和调研的八家中心化交易所的数据的话 （受样本量限制，数据会有误差）- 
Binance 的稳定币数量占了62% ， 是 OKX 的 3.7 倍，是后六家总和的三倍，一骑绝尘的既视感，有没有？ 

昨天看到binance发了自己的稳定币研究报告，原来想吐槽一下的，想了一下，可能是身处的位置，有些东西不好说

大家可以理解binance 自己发的稳定币报告更像是是一个行业纵向梳理和比较，我这里按照收集到的q2数据做了一个各cex之间的稳定币横向比较，应该能帮助你对整个稳定币的landscape有一个比较完整的认识  

说一个反直觉的事情：$usdc  从binance“出逃”了18亿 ，但是流到其他所得大概就是3-4亿的量级，那其他的
$usdc 去了哪里？ 

答：被crcl 官方销毁（赎回）了，q2 赎回了近43亿的 $usdc

不要看到余额减少，就觉得资金出逃，信息掉了，用户跑了～"
2075116233620648290,Thu Jul 09 07:13:58 +0000 2026,09_trader_mindset_essays,3,1,3043,5.8,"接下来的剧本应该就是 $meta 发债去扩AI capex了 😂

放弃是不可能放弃的 https://t.co/Y3nFgs0gzP"
2075080630195683809,Thu Jul 09 04:52:30 +0000 2026,09_trader_mindset_essays,36,3,84988,6.2,https://t.co/kUzAEDeXNm
1544879705093918722,Thu Jul 07 03:03:18 +0000 2022,09_trader_mindset_essays,10,0,0,5.8,"Above all, 0 incident 0 miss block- what’s not happened matters too 
@FUNCTIONX_IO"
1544877907050237952,Thu Jul 07 02:56:10 +0000 2022,09_trader_mindset_essays,2,0,0,5.0,What’s make more sense of x to earn? How about x to learn?  Or x to own?
1676788540972347392,Thu Jul 06 03:01:56 +0000 2023,05_contracts_mm_token_loan,2,1,461,5.8,"it is time to sell, when #WallStreet say something good about #Bitcoin #Crypto - u know what will happen next
only few understand"
1940670590257713484,Thu Jul 03 07:14:59 +0000 2025,09_trader_mindset_essays,16,2,2512,7.0,"接上文，为什么说，还未公开发行的股票上链，比如 @spacex @OpenAI 是一个“天坑”？

这是因为未上市公司股权的转移/交割跟“币的转移”是不一样的啊！你现在买的就不是真的 spacex/openai的股权。

一般而言，先不说股权的转移会涉及到什么优先购买权、回购限制等合约条款的限制外，股权的转移还需要开股东大会/董事会决议的，然后还要收付款、收回股本凭证、主管机关登记等等... 非常繁琐的细节

@RobinhoodApp  现在的做法估计是以SPV的方式持有这些标的的股票。

说人话就是，robinhood不知道用什么办法买来了 @SpaceX  / @OpenAI 的股票（maybe私募？），然后把这些股权转入一个SPV，然后就把这个SPV的股权代币化（tokenized）上链

所以大家本质上买的是这个SPV的股权，而因为这个 SPV拥有该标的的股权，所以：
你持有这些SPV的token股权 = 你持有 spacex和 openai的股票（没有权）

所以为啥号称持有这些标的股权的你没有分红权/投票权，因为你只是这个SPV的股东。大概率该spv的51%还是robinhood控制，你就只能静静地做个xxx

不是说这个架构有问题，而是这里的水太深，不太适合小散来玩，举个例子，该SPV通过董事会决议 51%/67%通过处置资产，你个小股东连发生了什么都不知道

现阶段嘛，如果真要参与，就把它当成个meme来看待就好，它目前还不是一个长期的标的。

#meme 嘛，弄潮儿，时髦一下就好

我也只能说到这里了，再深入就要被公关了。"
1940628619900211506,Thu Jul 03 04:28:12 +0000 2025,02_contracts_clearing_adl,39,5,15321,10.0,"论HLP vault TVL怎么在数月时间达到500m？ 且月交易量220b 一骑绝尘其他Perp dex

文中提到HLP vault对于极限交易（高杠杆+ 超大头寸）起到的关键作用 -HLP主动做市和清算机制

但其实HLP只是表象，或者说只是其中一环

关键点在于Hyperliquid底层的资金费率算法和Oracle算法

我们先看 @HyperliquidX 乃至 HLP的逻辑：

HLP tvl越大 —> 吸引越多交易 —> 越多交易产生更多的费用 —> 费用吸引更多的tvl —> 高tvl产生更多交易 —> 如此反复螺旋上升

聪明的你估计也猜到HLP就像是一个飞轮，在只有几百万tvl的时候是没有意义的，tvl必须要能起来，达到亿万的数量级才能吸引巨鲸

所以机制上要怎么做到让HLP的飞轮转起来呢？ — 让 HLP 有倾斜的庄家优势（house edge）

Hype的团队很聪明，从一开始的机制上就把握住三个关键点
1. 建立信心 ： 预防市场操纵，用的外部oracle price，让早期的参与者敢参与（Jelly事件对HLP反而是好事，显示团队保护HLP）- 你就算控制场内价格也没用

2. 资金费率： 在绝大多数情况下 HLP都是收取资金费率的一方，而且因为默认借贷利率是0.3%（bn是0.1%）且每小时收取（1/8） — 就类似风筝打法，慢慢地放你的血，久而久之优势就越来越大； 在极端情况下资金费率可以到4%/h

3. 下单限制：最大杠杆数是按照HLP来计算的- 你就想象赌场为了控制风险会根据金库的资金来限制赌客的下注金额

所有的机制都是围绕着增加HLP的“庄家优势”  - 底层算法要为机制服务，这个才是关键点

而不是所谓的什么增加暗池交易、增加隐私保护、去中心化、资产安全、手续费返点、积分 etc 这些都是次要的

Perp dex拼的就不是产品功能，而是算法！！！

不是其他链造不出下一个Hyperliquid，而是他们连“抄”的方向都是错的

知其然而不知其所以然，危哉

最后，建议其他dex的同学深入看下 https://t.co/WXuojyWXj2，一定对你有你有所启发的

p/s：这篇文章好可惜的，关注度就这么点"
2072676765823324616,Thu Jul 02 13:40:24 +0000 2026,09_trader_mindset_essays,6,0,2478,5.8,"如果币圈有什么相爱相杀的桥段
cz和star绝对能算一对 🤣 
真·穷追不舍啊～ 🤣🤣🤣

还记得在技校的时候，导师说过，最了解你自己的很可能不是本人，而是你的对手

如果你要知道自己还有什么需要进步，完善的地方，或者薄弱的环节 —— 你看看你的对手是怎么搞你的？

现在看起来真的是如此啊"
2072518039753621649,Thu Jul 02 03:09:40 +0000 2026,09_trader_mindset_essays,10,0,27179,6.4,"kospi这里又熔断了～ 
各位还好吗？ https://t.co/ZRsebtKPXM"
2016883932399104006,Thu Jan 29 14:39:36 +0000 2026,04_contracts_stock_perps,18,0,4341,6.9,"当我们在说“加密不行了”？我们到底想表达什么？

是价格不行了？还是打开方式错了？

致敬 @0xPickleCati 的雄文，写了一篇项目方视角的熊市自high指南（也算是给自己打打气～）

没有项目方，没有协议，哪来的行业
对于二级交易员来说，交易标的可以是无所谓，不喜欢的话，就换下一个，快进快出

但是项目方不是这样的，兢兢业业，吭哧吭哧做了2年，写代码，做宣发，融资，跑会等等，结果等到项目成熟了，发现市场不好，交易所各种刁难，二级不买账 、agency砍菜头etc 
加上meme当道，如果不是韧性和信仰，在熊市要怎么能扛下去？

不是大家都想low float，high fdv - 这个是大部分人没得选，投入了这么多时间，精力和金钱，你能怎么就放弃吗？尤其是在越过一个熊市后，发现还是一轮熊市。。。你是散户/交易员，你能去美股，贵金属，etc，但我们不能～ 

我不指望这篇文章会有什么大反响，毕竟我做的项目就一塌糊涂，没什么说服力，但除了算法和角度，身为人，我们还有情绪 （被 @hongkongdoll 的文感染了）和那一口气

愿我们始终能为自己的主权一直做抗争"
