推文ID,发布时间,JEV评级,JEV得分,点赞量,转推量,浏览量,推文正文,原推链接
1919322705330860475,2025-05-05 09:26:06,C,4,3,0,528,@CryptoDabai 当然是我的咯，能看到别的地方有就是百分之百骗子.接了币coin的实盘号开的.,https://x.com/xiaomustock/status/1919322705330860475
1602606835017474048,2022-12-13 10:10:19,C,4,3,0,0,@xiucai0125 港交所自己的流动性都枯竭了,https://x.com/xiaomustock/status/1602606835017474048
2018172167142387869,2026-02-02 03:58:35,C,4,2,0,1203,@bencongQKL @thankUcrypto 白天这个和上周五晚算一个完整交易日,https://x.com/xiaomustock/status/2018172167142387869
1995691742272913697,2025-12-02 03:09:24,C,4,2,0,2487,@52Hz_eth @Elizabethofyou 卧槽,https://x.com/xiaomustock/status/1995691742272913697
1984898148599545986,2025-11-02 08:19:30,C,4,2,0,4119,@Elizabethofyou 赞同,https://x.com/xiaomustock/status/1984898148599545986
1958872063327736265,2025-08-22 12:41:08,C,4,2,0,1783,@BTC100000015252 在秦岭淮河线,https://x.com/xiaomustock/status/1958872063327736265
1940348322231005458,2025-07-02 09:54:24,C,4,2,0,4486,@btcsamge 这个赚钱的估计有一部分，可能只是填补22/23的亏损.,https://x.com/xiaomustock/status/1940348322231005458
1937801357597225274,2025-06-25 09:13:40,C,4,2,0,1187,@BTC100000015252 好漂亮这俩个labubu,https://x.com/xiaomustock/status/1937801357597225274
1935394945625637059,2025-06-18 17:51:27,C,4,2,0,1022,"@Elizabethofyou 没这么贵啊，去南极3万刀左右吧
我抢了好几回.",https://x.com/xiaomustock/status/1935394945625637059
1886354643527053693,2025-02-03 10:02:48,C,4,2,0,3337,@ZealousDora 幸好不是eth，太离谱了2100,https://x.com/xiaomustock/status/1886354643527053693
1667440317837221888,2023-06-10 07:55:25,C,4,2,0,2799,下跌主要根源还是受美国监管影响，jump要退出美国市场，robinhood 的山寨币面临抛售的风险,https://x.com/xiaomustock/status/1667440317837221888
2097725360846897593,2026-09-09 16:34:34,C,4,1,0,9652,@ligoeth 牛逼那元老级了,https://x.com/xiaomustock/status/2097725360846897593
2021393386398417206,2026-02-11 01:18:33,C,4,1,0,234,@PerpTiger @colinwu 煞笔cz拒绝收购，然后断送了crypto最大的ai想象力,https://x.com/xiaomustock/status/2021393386398417206
2017312733512011871,2026-01-30 19:03:30,C,4,1,0,1597,@Crypto_zhaosi_X 取不到啊，没开板我百分之百亏了得，至少亏200,https://x.com/xiaomustock/status/2017312733512011871
1967083219343519803,2025-09-14 04:29:20,C,4,1,0,2465,@gigiz_eth 怎么维权成功的.,https://x.com/xiaomustock/status/1967083219343519803
1949310893302702123,2025-07-27 03:28:28,C,4,1,0,382,@bencongQKL @Elizabethofyou 一直想去卧槽😂,https://x.com/xiaomustock/status/1949310893302702123
1945501268354445662,2025-07-16 15:10:22,C,4,1,0,452,@melolzc btcs是乐色,https://x.com/xiaomustock/status/1945501268354445662
1944621736290648420,2025-07-14 04:55:25,C,4,1,0,2439,@BTCrpSats 交易所没有壁垒,https://x.com/xiaomustock/status/1944621736290648420
1940269498931847390,2025-07-02 04:41:11,C,4,1,0,461,@skyguoCypherium @BTCBruce1 你真是个人才卧槽😂,https://x.com/xiaomustock/status/1940269498931847390
1937778011908243600,2025-06-25 07:40:54,C,4,1,0,1355,"@kungfu_crypto 看岔了哈哈，我当24m，原来是24h呐.🤣
谁知道这个叼毛股拉这么快.",https://x.com/xiaomustock/status/1937778011908243600
1935389984409919977,2025-06-18 17:31:44,C,4,1,0,5941,@Elizabethofyou 我一直想去南极，老是忘记抢票.,https://x.com/xiaomustock/status/1935389984409919977
1934547370353783096,2025-06-16 09:43:29,C,4,1,0,3309,@Xchow0 给家里人保存的有，币圈的钱亏完了，btc唯一资产.,https://x.com/xiaomustock/status/1934547370353783096
1934545811586830806,2025-06-16 09:37:18,C,4,1,0,1903,@BTC100000015252 拿住btc就有.,https://x.com/xiaomustock/status/1934545811586830806
1934536882287006152,2025-06-16 09:01:49,C,4,1,0,985,@JohyEth 手贱管不住.上天再给一次机会我就捏到翻倍.,https://x.com/xiaomustock/status/1934536882287006152
1853716904835522626,2024-11-05 08:32:05,C,4,1,0,4214,@BTCBruce1 穿越火线喜欢用这一把,https://x.com/xiaomustock/status/1853716904835522626
1667451904333611008,2023-06-10 08:41:28,C,4,1,0,2289,@xiaozeeth 主要怕他们赌错方向，那就完犊子,https://x.com/xiaomustock/status/1667451904333611008
1665565863615815683,2023-06-05 03:47:01,C,4,1,0,1285,@DeFi8362 @Wflx5DYuccicJSx 据说…..我怀疑就是你拍的😂,https://x.com/xiaomustock/status/1665565863615815683
2027987904988123373,2026-03-01 06:02:49,C,4,0,0,285,@Solutenft 愿世界和平,https://x.com/xiaomustock/status/2027987904988123373
1987928277944762569,2025-11-10 17:00:10,C,4,0,0,3584,@Elizabethofyou 直接买一个,https://x.com/xiaomustock/status/1987928277944762569
1983443846995534211,2025-10-29 08:00:38,C,4,0,0,4863,@BTCBruce1 1x国内能定不,https://x.com/xiaomustock/status/1983443846995534211
1983414489199587675,2025-10-29 06:03:58,C,4,0,0,572,@puluomi9527 @kice24eth 有种快去请如来佛祖的画面感,https://x.com/xiaomustock/status/1983414489199587675
1942640796987187319,2025-07-08 17:43:53,C,4,0,0,253,@btc_i8 最高价即成本价？😂,https://x.com/xiaomustock/status/1942640796987187319
1885542827850871159,2025-02-01 04:16:56,C,4,0,0,267,@WXWX_eth 人怂志短,https://x.com/xiaomustock/status/1885542827850871159
1821178517746545064,2024-08-07 13:36:09,C,4,0,0,785,@BTCshuige all，老外也一样，没区别,https://x.com/xiaomustock/status/1821178517746545064
1805115188250915071,2024-06-24 05:46:12,C,4,0,0,170,@X_1024_X 好了，又打错了，回调结束才降息😂,https://x.com/xiaomustock/status/1805115188250915071
1755123551768867004,2024-02-07 06:57:18,C,4,0,0,893,@Cryptoxxc @phyrexni @binance @GaryGensler 这个id和cyber谁敢说不是操纵市场，太明显了，别人的没发现只是选择性的“没发现”。,https://x.com/xiaomustock/status/1755123551768867004
1706921181075390466,2023-09-27 06:38:17,C,4,0,0,2924,@prajeethkumarn 我也看不懂，我是那个傻逼🤣,https://x.com/xiaomustock/status/1706921181075390466
1690960922066739200,2023-08-14 05:37:55,C,4,0,0,277,@benson_btc 您才是老师，我天天亏钱，亏了从来不说,https://x.com/xiaomustock/status/1690960922066739200
1638813941639020549,2023-03-23 08:04:26,C,4,0,0,276,@maid_crypto @OpenBlockWallet 小狐狸确实问题多，但是保存好私钥的话相比大多数钱包安全透明,https://x.com/xiaomustock/status/1638813941639020549
1634004141050834944,2023-03-10 01:32:00,C,4,0,0,521,@shequjuncrypto @justinsuntron 币圈的人性真经不起考验，要多恶有多恶,https://x.com/xiaomustock/status/1634004141050834944
1625823773239967744,2023-02-15 11:46:08,C,4,0,0,411,@DeFi8362 @exedllnet ok的技术可不拉胯.....这是风控策略问题不是技术问题，应该是负责管理风控的员工故意卡的,https://x.com/xiaomustock/status/1625823773239967744
2020387077926629698,2026-02-08 06:39:51,C,3,79,1,13041,@CryptoApprenti1 只发币卖币不买币,https://x.com/xiaomustock/status/2020387077926629698
2075560401841111515,2026-07-10 12:38:56,C,3,52,0,17814,@CryptoSociety42 一个公司的所有员工集体线上群嘲用户，也是牛逼,https://x.com/xiaomustock/status/2075560401841111515
2018171124643967280,2026-02-02 03:54:26,C,3,4,0,1184,"@RC1155 应该永远没那种机会了，山寨已经祭了，
整个市场逻辑变了.",https://x.com/xiaomustock/status/2018171124643967280
2066387591193116828,2026-06-15 05:09:28,C,2,14,0,42272,好像是美女发的@Ru7Longcrypto,https://x.com/xiaomustock/status/2066387591193116828
2042832658103963960,2026-04-11 05:10:34,C,0,18,0,3111,@Cryptosis9_OKX 回怼这方面还是你专业,https://x.com/xiaomustock/status/2042832658103963960
2020048845129105866,2026-02-07 08:15:50,C,0,18,0,14213,@Super4DeFi 感觉跟活人一样😂,https://x.com/xiaomustock/status/2020048845129105866
2061874994137681973,2026-06-02 18:18:01,C,0,17,0,15557,@thankUcrypto 在理,https://x.com/xiaomustock/status/2061874994137681973
1983415854189686960,2025-10-29 06:09:24,C,0,12,0,3557,@0xvck_crypto 这话没毛病，我朋友也经常说，慢就是快.,https://x.com/xiaomustock/status/1983415854189686960
2074194512818397298,2026-07-06 18:11:23,C,0,11,0,9666,@CryptoSociety42 非常真实,https://x.com/xiaomustock/status/2074194512818397298
1976893074430476567,2025-10-11 06:10:12,C,0,11,0,11601,@cryptoxiaoxiang 直接爆没了,https://x.com/xiaomustock/status/1976893074430476567
1999102981585924436,2025-12-11 13:04:27,C,0,10,0,2322,@guiguziben 市场都无了还毛二级😂山寨无了.,https://x.com/xiaomustock/status/1999102981585924436
2029611515574403536,2026-03-05 17:34:28,C,0,9,0,1680,@LewisKuo2 现在都知道山寨币就是诈骗,https://x.com/xiaomustock/status/2029611515574403536
1919294131475513439,2025-05-05 07:32:34,C,0,9,0,16036,@thankUcrypto 一起印，印完就出金跑路😂,https://x.com/xiaomustock/status/1919294131475513439
2075875570555252971,2026-07-11 09:31:18,C,0,8,0,18025,@CryptoApprenti1 屌爆了,https://x.com/xiaomustock/status/2075875570555252971
2031309375051280657,2026-03-10 10:01:09,C,0,8,0,7898,@CryptoNG001 专业,https://x.com/xiaomustock/status/2031309375051280657
1723297658033578085,2023-11-11 11:12:33,C,0,8,0,10328,@DeFi8362 生物多样性在生活中得到了充分体现😂,https://x.com/xiaomustock/status/1723297658033578085
1956995602245693635,2025-08-17 08:24:45,C,0,7,0,8563,@thankUcrypto 吉人自有天相,https://x.com/xiaomustock/status/1956995602245693635
2047892575269388316,2026-04-25 04:16:52,C,0,6,0,8299,@CryptoApprenti1 学会了，以后我也这么回😅,https://x.com/xiaomustock/status/2047892575269388316
1941915548385935709,2025-07-06 17:42:00,C,0,6,0,7159,@xtony1314 太有想法了😂我以前想写加密穿越，但是感觉不好过审,https://x.com/xiaomustock/status/1941915548385935709
1939625680607793558,2025-06-30 10:02:53,C,0,6,0,11454,@thankUcrypto 恭喜,https://x.com/xiaomustock/status/1939625680607793558
1723393055238357443,2023-11-11 17:31:38,C,0,6,0,11472,@DeFi8362 整个币圈也就它好了,https://x.com/xiaomustock/status/1723393055238357443
2046140083833839684,2026-04-20 08:13:06,C,0,5,0,5115,@Kunn6666 不来炒币，币圈没钱，只是震惊于这个当年的回旋镖,https://x.com/xiaomustock/status/2046140083833839684
1960241460735066147,2025-08-26 07:22:38,C,0,5,0,4308,@Crypto_Cat888 卧槽，这时差看来还要等一天.,https://x.com/xiaomustock/status/1960241460735066147
1739286737552318945,2023-12-25 14:07:27,C,0,5,0,2978,@DeFi8362 哈哈，那就买sats,https://x.com/xiaomustock/status/1739286737552318945
1943511017540984907,2025-07-11 03:21:49,C,0,4,0,2406,@CryptoKobe92 大白天的看这个营养不良兄弟,https://x.com/xiaomustock/status/1943511017540984907
1706624047457435841,2023-09-26 10:57:35,C,0,4,0,5206,@DeFi8362 这风格坚持下去你绝壁爆火,https://x.com/xiaomustock/status/1706624047457435841
1706046849893724245,2023-09-24 20:44:00,C,0,4,0,2702,@xingzhi888 我当时大学没钱，背校园贷买的比特币莱特币🤣,https://x.com/xiaomustock/status/1706046849893724245
1951541167914623199,2025-08-02 07:10:46,C,0,3,0,1366,@CryptoSociety42 看来应该再多玩几天,https://x.com/xiaomustock/status/1951541167914623199
1903143477208289351,2025-03-21 17:55:38,C,0,3,0,8912,@surpr164 @cz_binance 币圈第一位艺术家,https://x.com/xiaomustock/status/1903143477208289351
2044426811661336715,2026-04-15 14:45:10,C,0,2,0,3281,@CryptoKobe92 @sisibinance 这绝对正常用户,https://x.com/xiaomustock/status/2044426811661336715
2029267114348118246,2026-03-04 18:45:56,C,0,2,0,3621,@Cryptosis9_OKX 先给它学一堆skills,https://x.com/xiaomustock/status/2029267114348118246
2008760893476339811,2026-01-07 04:41:32,C,0,2,0,385,@CryptoYUGE @Web3Feng 没啥大叙事出现，养老了.,https://x.com/xiaomustock/status/2008760893476339811
1975181635068051618,2025-10-06 12:49:33,C,0,2,0,2208,@CryptoSociety42 你这月饼配得上你的觉悟,https://x.com/xiaomustock/status/1975181635068051618
1974762155695394956,2025-10-05 09:02:41,C,0,2,0,901,@CryptoSociety42 看来倪大说的这个买少😂,https://x.com/xiaomustock/status/1974762155695394956
1967537591684829513,2025-09-15 10:34:51,C,0,2,0,1311,@CryptoKobe92 我一直觉得是归零了😅万万没想到,https://x.com/xiaomustock/status/1967537591684829513
1954400775213568243,2025-08-10 04:33:50,C,0,2,0,3093,@Ru7Longcrypto 肯定有爱情就是遇人不淑,https://x.com/xiaomustock/status/1954400775213568243
1941788143629602865,2025-07-06 09:15:44,C,0,2,0,3454,@CryptoKobe92 波涛汹涌,https://x.com/xiaomustock/status/1941788143629602865
1940370559436800502,2025-07-02 11:22:46,C,0,2,0,2554,@ShuYu622 确实，币圈太消耗人了，一年消一岁.,https://x.com/xiaomustock/status/1940370559436800502
1936725496156618872,2025-06-22 09:58:35,C,0,2,0,950,@kingbacktim999 没钱了，一波爆完了，币圈没啥钱了😂,https://x.com/xiaomustock/status/1936725496156618872
1936027901822222538,2025-06-20 11:46:36,C,0,2,1,2884,@Ru7Longcrypto 专注自己呗，很好看了已经,https://x.com/xiaomustock/status/1936027901822222538
1934623459197469012,2025-06-16 14:45:50,C,0,2,0,413,@CryptoLeo68 盈透证券,https://x.com/xiaomustock/status/1934623459197469012
1934565217209667824,2025-06-16 10:54:24,C,0,2,0,1213,@MCpenny999 心贪了把所有号都一揽子高倍空了山寨，可能15倍😂,https://x.com/xiaomustock/status/1934565217209667824
1770687169851527478,2024-03-21 05:41:33,C,0,2,0,5017,@xiaomaocrypto 😂,https://x.com/xiaomustock/status/1770687169851527478
1603939234506633216,2022-12-17 02:24:47,C,0,2,0,957,@shequjuncrypto 今年赚钱太难了，老铁躺平吧,https://x.com/xiaomustock/status/1603939234506633216
1996208768405926287,2025-12-03 13:23:52,C,0,1,0,4443,@CryptoHReaper 增加了“强迫”吸毒,https://x.com/xiaomustock/status/1996208768405926287
1942624093226033382,2025-07-08 16:37:30,C,0,1,0,1763,@CryptoKobe92 好湿,https://x.com/xiaomustock/status/1942624093226033382
1820474505468473613,2024-08-05 14:58:39,C,0,1,0,1228,@cion6688 从不做空，死也死在做多上，宁可跌了做多也不做空币圈。,https://x.com/xiaomustock/status/1820474505468473613
1754127486529704387,2024-02-04 12:59:17,C,0,1,0,2030,@DeFi8362 @nigulasi1223 锅从天上来呐😂,https://x.com/xiaomustock/status/1754127486529704387
1752991622575603759,2024-02-01 09:45:46,C,0,1,0,5091,@YSI_crypto 我没有啥赚钱的欲望，炒币主要是乐趣。,https://x.com/xiaomustock/status/1752991622575603759
1739530308071170370,2023-12-26 06:15:19,C,0,1,0,7995,@DeFi8362 回到60多了,https://x.com/xiaomustock/status/1739530308071170370
1723627245452075311,2023-11-12 09:02:13,C,0,1,0,9707,@Cryptosis9_OKX 这行李箱太太太大了,https://x.com/xiaomustock/status/1723627245452075311
1691064433852993536,2023-08-14 12:29:14,C,0,1,0,1132,@shequjuncrypto 😂努力搞钱,https://x.com/xiaomustock/status/1691064433852993536
1635540408544669702,2023-03-14 07:16:34,C,0,1,0,561,@Cryptosis9_OKX 甲流，我烧了一早晨好了，不过流鼻涕2天,https://x.com/xiaomustock/status/1635540408544669702
1602572636583735297,2022-12-13 07:54:25,C,0,1,0,0,@DeFi8362 😂那我去提个5u,https://x.com/xiaomustock/status/1602572636583735297
2021566448288907441,2026-02-11 12:46:14,noise,0,0,0,177,@cryptorrqkl 确实,https://x.com/xiaomustock/status/2021566448288907441
2017294909062221932,2026-01-30 17:52:40,C,0,0,0,3039,@Maxcrypto322 关键我也没想过夜哎😂直接封死了,https://x.com/xiaomustock/status/2017294909062221932
1886289329107931490,2025-02-03 05:43:16,C,0,0,0,243,@ouglasfu_nt89 这也是币圈现状和我们普通人的现状,https://x.com/xiaomustock/status/1886289329107931490
1785563208138555787,2024-05-01 06:53:37,C,0,0,0,4835,@Sherry61434336 肉眼可见的强，币圈美女里面健身最好的就你了,https://x.com/xiaomustock/status/1785563208138555787
1785212309922832817,2024-04-30 07:39:16,C,0,0,0,2892,@Sam_Crypto666 嗯嗯，这就是最大的一个风险,https://x.com/xiaomustock/status/1785212309922832817
1705882187311055031,2023-09-24 09:49:41,C,0,0,0,1405,@DeFi8362 拍了几张🤣,https://x.com/xiaomustock/status/1705882187311055031
