推文ID,发布时间,JEV评级,JEV得分,点赞量,转推量,浏览量,推文正文,原推链接
1869816981970616434,2024-12-19 18:48:02,C,15,25,1,71844,抄底的好时候，诸位以为如何？都看好啥，评论区打一下，买起.都好便宜. https://t.co/1UfUgiukuC,https://x.com/xiaomustock/status/1869816981970616434
1949810108688404770,2025-07-28 12:32:10,C,15,24,0,40365,更大的老鼠吃小老鼠. https://t.co/qpffq0Awne,https://x.com/xiaomustock/status/1949810108688404770
1935358239673303299,2025-06-18 15:25:36,C,15,24,1,52745,跑了跑了，crcl这张的真他么心惊胆战 https://t.co/upiWj2Aaix,https://x.com/xiaomustock/status/1935358239673303299
1820472146898121074,2024-08-05 14:49:17,C,15,24,1,48996,等个2800有机会吗 https://t.co/TYQUAY4hk3,https://x.com/xiaomustock/status/1820472146898121074
1804837227442413997,2024-06-23 11:21:41,C,15,24,1,32838,集体沉默时间，现在心理温度应该是比户外温度低。猫都翻垃圾桶了😂 https://t.co/oJXbwJNZMP,https://x.com/xiaomustock/status/1804837227442413997
1939711995647033768,2025-06-30 15:45:52,C,15,23,2,68089,hood开始搞股票代币化的l2网络 https://t.co/lWgpNFymR9,https://x.com/xiaomustock/status/1939711995647033768
1836245315067797648,2024-09-18 03:26:13,C,15,23,1,62159,dogs暂停提币 https://t.co/LgpIVIayGP,https://x.com/xiaomustock/status/1836245315067797648
1787492947715600636,2024-05-06 14:41:43,C,15,23,1,78694,舒服了，soun拉了10% https://t.co/WcxNDL0dxs,https://x.com/xiaomustock/status/1787492947715600636
2017280630627963015,2026-01-30 16:55:56,C,15,22,1,66813,"不过夜撸一发看看.
开多了30手2604白银多24877成本 https://t.co/9DNcpPXsdZ",https://x.com/xiaomustock/status/2017280630627963015
1970513041914765430,2025-09-23 15:38:14,C,15,22,2,23169,大火的cz和何一的yzilabs居然sign也是投资方. https://t.co/fMjqDmACQW,https://x.com/xiaomustock/status/1970513041914765430
1957338666403082479,2025-08-18 07:07:58,C,15,22,2,32847,"迅雷的股份占比不低，7.84%.
按照1000亿的市值，值11亿美金. https://t.co/cjnW8PSkJJ",https://x.com/xiaomustock/status/1957338666403082479
1945880910517133452,2025-07-17 16:18:56,C,15,22,0,31153,难道有人在渡雷劫卧槽，闪了半小时了 https://t.co/L6QlkS3W8T,https://x.com/xiaomustock/status/1945880910517133452
1787414922202317178,2024-05-06 09:31:40,C,15,22,2,51702,tru舒服了，旅游玩的经费够了 https://t.co/2SPACurLy6,https://x.com/xiaomustock/status/1787414922202317178
1970383009829531875,2025-09-23 07:01:32,C,15,21,1,51227,有点怂，尾盘3分钟竞价减了个仓 https://t.co/l0P0KjanEK,https://x.com/xiaomustock/status/1970383009829531875
1945128652460425608,2025-07-15 14:29:44,C,15,21,2,55590,mmp爽，60了，这注意力拉满了. https://t.co/MJ6OZzZgjt,https://x.com/xiaomustock/status/1945128652460425608
1975800271252148485,2025-10-08 05:47:47,C,15,20,1,20737,"刚去钱包热搜榜看了一下
You need learn Chinese. https://t.co/m1NQsk5K0G",https://x.com/xiaomustock/status/1975800271252148485
1947243662162731449,2025-07-21 10:34:01,C,15,20,0,32130,直接活埋了 https://t.co/AclOmZ9B3P,https://x.com/xiaomustock/status/1947243662162731449
1945503441888944625,2025-07-16 15:19:00,C,15,20,1,42518,crcl没了220 https://t.co/DWxRj5K4sY,https://x.com/xiaomustock/status/1945503441888944625
1633996582281674753,2023-03-10 01:01:58,C,15,20,6,28130,火币这干的是人的事情吗，一个老铁账户几千万爆没了，0.3u的ht价格 https://t.co/SPGroJnAEK,https://x.com/xiaomustock/status/1633996582281674753
1902961414287004077,2025-03-21 05:52:11,C,15,19,7,90311,我日，发生了啥，狗庄的币不要钱吗我日. https://t.co/a3SGqU0WNq,https://x.com/xiaomustock/status/1902961414287004077
1948637403926987215,2025-07-25 06:52:15,C,15,18,3,106409,大宗商品又涨停今天，硅铁，锰硅，碳酸锂，焦炭。 https://t.co/qUhVdu8d81,https://x.com/xiaomustock/status/1948637403926987215
1940450435363672334,2025-07-02 16:40:10,C,15,17,1,276278,回头看，黑红也是红，哈哈😂 https://t.co/E36BdJ5ct1,https://x.com/xiaomustock/status/1940450435363672334
1853459661909082559,2024-11-04 15:29:53,C,15,17,4,92950,用瑞幸做个对比，超微电脑绝对是送钱的机会。 https://t.co/aqpbMdPC19,https://x.com/xiaomustock/status/1853459661909082559
1943292310755893474,2025-07-10 12:52:46,C,15,14,3,88594,卧槽mp46了，不到一个小时又拉10% https://t.co/G2olLjegEc,https://x.com/xiaomustock/status/1943292310755893474
1934610818571837824,2025-06-16 13:55:37,C,15,14,1,93306,严重踏空…. https://t.co/HWaixlEI9A,https://x.com/xiaomustock/status/1934610818571837824
1902961747214156285,2025-03-21 05:53:30,C,15,14,8,173180,"卧槽，我点这么背？
那这个狗币价格跌那会是不是内幕知道下架了一路砸. https://t.co/GC4UlFif6y",https://x.com/xiaomustock/status/1902961747214156285
1785504380516708700,2024-05-01 02:59:52,C,15,14,2,100377,再买祖传10万u的tru，tru又回到之前买的价格。 https://t.co/GDT6HvoZoC,https://x.com/xiaomustock/status/1785504380516708700
1937573175115776205,2025-06-24 18:06:57,C,15,11,2,148310,撸一下有没有反弹，226.5买了1.5万股crcl. https://t.co/a4saojAUJH,https://x.com/xiaomustock/status/1937573175115776205
1935049597216555500,2025-06-17 18:59:10,C,15,10,3,176494,查了一下，不知道他这个票数是218票还是51票，多少人在投 https://t.co/hRH6Nbfz3g,https://x.com/xiaomustock/status/1935049597216555500
1942946617335918816,2025-07-09 13:59:06,C,15,9,1,116939,17.1买回来了4万sbet https://t.co/P7qimm1o19,https://x.com/xiaomustock/status/1942946617335918816
1869964942960669098,2024-12-20 04:35:59,C,15,9,1,123404,我diao发财了😂 https://t.co/bPsbw8FGir,https://x.com/xiaomustock/status/1869964942960669098
1943328250056303066,2025-07-10 15:15:34,C,15,7,1,88557,44.5买的，47玩游戏没跑😂打完一看43亏钱了😂 https://t.co/inTKZw9an1,https://x.com/xiaomustock/status/1943328250056303066
1853452160375324687,2024-11-04 15:00:05,C,15,6,0,91713,超微电脑财务造假跌了一半，现在抄底不会死人吧 https://t.co/A7GGaacU3Q,https://x.com/xiaomustock/status/1853452160375324687
2018215942090871235,2026-02-02 06:52:31,C,14,187,3,75521,太惨烈了，所有市场一起爆亏,https://x.com/xiaomustock/status/2018215942090871235
1991557068755800429,2025-11-20 17:19:41,C,14,178,1,79461,跌的怀疑人生，有进气没出气了.,https://x.com/xiaomustock/status/1991557068755800429
1723550747349135756,2023-11-12 03:58:14,C,14,141,5,74431,我炒币不研究指标，我喜欢感知心理和情绪😂感受大家的想法,https://x.com/xiaomustock/status/1723550747349135756
2052013403334443337,2026-05-06 13:11:34,C,14,129,1,72435,"今天情绪是不是短时间高到头了，
全都是说股票的，
盘前在普跌。",https://x.com/xiaomustock/status/2052013403334443337
1874783567437533445,2025-01-02 11:43:28,C,14,127,1,62062,"抄底链上ai的好时机.好不容易便宜了.
All in ai 2025",https://x.com/xiaomustock/status/1874783567437533445
1978523739508609407,2025-10-15 18:09:53,C,14,109,3,40017,"还要把主子的一字一句都要掰开了揉碎了，
当作圣旨分析揣摩圣意.",https://x.com/xiaomustock/status/1978523739508609407
1835931050247414085,2024-09-17 06:37:26,C,14,95,2,29045,中秋节快乐，祝大家今年剩下三个月都能发大财，家人平安喜乐。,https://x.com/xiaomustock/status/1835931050247414085
1975852564483866697,2025-10-08 09:15:35,C,14,94,4,66586,"全部最近p的所有都送出去了，
所有的人生都给有缘人，
我只要我自己的人生.",https://x.com/xiaomustock/status/1975852564483866697
1977040824782536809,2025-10-11 15:57:18,C,14,93,12,60089,以后看来trump，wlfi暴跌可以做一个风险指标,https://x.com/xiaomustock/status/1977040824782536809
1969460120670388437,2025-09-20 17:54:18,C,14,91,0,71479,属于我的时代终于来了😆,https://x.com/xiaomustock/status/1969460120670388437
2028672419322552382,2026-03-03 03:22:50,C,14,90,0,58163,人跌没了，能不能不打了他娘的。,https://x.com/xiaomustock/status/2028672419322552382
1885183836218171399,2025-01-31 04:30:26,C,14,89,14,56456,stonks赢了赚米，输了起诉纳斯达克😂,https://x.com/xiaomustock/status/1885183836218171399
1980494539862470688,2025-10-21 04:41:08,C,14,88,3,31152,"金钱是权力的附属衍生品
川普儿子一篇我的总统父亲胜过一切技术.",https://x.com/xiaomustock/status/1980494539862470688
2071963445164196214,2026-06-30 14:25:55,C,14,87,0,20216,"@star_okx 写这么长对于搞钱来说，这玩意能干啥。
金融用户只有一个需求就是搞钱。",https://x.com/xiaomustock/status/2071963445164196214
1897947316251717909,2025-03-07 09:47:57,C,14,87,2,74018,被gps来回割俩次，以后这辈子不碰了，心态爆炸.,https://x.com/xiaomustock/status/1897947316251717909
2047536182402404571,2026-04-24 04:40:41,C,14,85,11,47979,市场估计得炒几个月的cpu，直到真业绩爆发,https://x.com/xiaomustock/status/2047536182402404571
2024896500330103229,2026-02-20 17:18:41,C,14,81,11,37322,"现在依然坚信：
伟大的机会绝对显而易见随时可以上车！",https://x.com/xiaomustock/status/2024896500330103229
1953717534798361011,2025-08-08 07:18:53,C,14,19,0,16185,"我叼，中午我问gpt它的版本，告诉我是gpt5
.付费把gpt升级了一下，
刚升级完它告诉我它是gpt4o了？
问它还给我胡搅蛮缠….. https://t.co/ZTwjT5m4rO",https://x.com/xiaomustock/status/1953717534798361011
1634410881328230400,2023-03-11 04:28:14,C,14,18,6,12939,一个老板跟着fomo稳定币usdc，200万u的lp换了0.05u出来，瞬间归零，比昨天nnn老板的2000万归零还难受😂 https://t.co/XF9F8Hkqp5,https://x.com/xiaomustock/status/1634410881328230400
1602094836072427520,2022-12-12 00:15:49,C,14,18,1,0,这一会砸出来了四五百万个hook，除了项目方谁有这么多hook。币安的这个ieo真好@heyibinance https://t.co/XOT9RcpUvL,https://x.com/xiaomustock/status/1602094836072427520
2021612530485932376,2026-02-11 15:49:21,C,14,17,0,9172,"@nininaby 存储的需求会随着智能体数量不断暴增，
马斯克说未来机器人的数量会比人类数量还多，一个人配一个存储大脑吧.
智能体则需要更海量的存储高速处理信息，比机器人数量还要高一个level，
未来是ai的，
不再以人类需求为主了，
周期也不会是同一个周期.",https://x.com/xiaomustock/status/2021612530485932376
1637855976635396096,2023-03-20 16:37:49,C,14,15,0,12707,以前小狐狸崩了丢了40个arb刷子号，翻了一晚上旧手机只找回来三个刷过的号，蛋疼 https://t.co/FgWkADF0n2,https://x.com/xiaomustock/status/1637855976635396096
1955520409920790579,2025-08-13 06:42:52,C,14,13,2,50402,发财的赶紧减个仓吧老板们，要破100了okb #okx https://t.co/AN0SFUY8w2,https://x.com/xiaomustock/status/1955520409920790579
1934525680483733770,2025-06-16 08:17:18,C,14,12,1,33341,最后一万股143.5刀 $CRCL也砸了 https://t.co/pWmA4BQpGP,https://x.com/xiaomustock/status/1934525680483733770
1836001979472154872,2024-09-17 11:19:17,C,14,11,0,11778,"拿下眼镜：I’m in Singapore!
戴上眼镜：I’m Single and poor! https://t.co/1NiSwh62HX",https://x.com/xiaomustock/status/1836001979472154872
1634558928163078147,2023-03-11 14:16:31,C,14,10,1,4780,币安手里的35亿usdc要砸手里了，交易对开了也不好出手，搞得好闷亏4亿刀或者不亏，搞不好就是周一亏35亿美金，币安凉凉 https://t.co/digrEN9aML,https://x.com/xiaomustock/status/1634558928163078147
1668085932065689602,2023-06-12 02:40:52,C,14,6,2,3659,炒币也一样，炒第一波的说不定都得死，就像312一万跌7000抄底，拿着美金看着了，妈的狗日的行情 https://t.co/Rl5DU0X3iF,https://x.com/xiaomustock/status/1668085932065689602
1853454272605950413,2024-11-04 15:08:28,C,14,5,0,34430,我挂了32.5卖出smci #超微电脑 https://t.co/WlSjBzo0XX,https://x.com/xiaomustock/status/1853454272605950413
1623376661113892865,2023-02-08 17:42:11,C,14,5,0,2966,特斯拉200刀了，在股票里买到的第一个翻倍的，但是看着gft就不香了，不如拿来都买gft，创始人献祭流 https://t.co/kmJAdSagRw,https://x.com/xiaomustock/status/1623376661113892865
1602866716031127552,2022-12-14 03:22:59,C,14,5,0,0,我有十盒连花清瘟 ，五盒布洛芬、 抗原 N95都有 ，想换三亚市海棠区北路海棠广场附近的一套185平的房子，有意者私聊。 具体看房子位置 ，有意者私聊 https://t.co/gLyxw6H8re,https://x.com/xiaomustock/status/1602866716031127552
1667094890747138048,2023-06-09 09:02:49,C,14,4,0,2269,"向上增长的时候可以掩盖所有问题，所有人都乐观向上对未来充满希望！
停滞或者向下走的时候即使是小问题也是大灾难，对未来的恐惧和不安会被无限放大 https://t.co/MhqRO5QoiZ",https://x.com/xiaomustock/status/1667094890747138048
1668863265886306306,2023-06-14 06:09:43,C,14,2,0,2710,币安这次问题不大了，应该安全了👍魄力真大，直接把资产管理的事情给币安us，估计以后也挑不出毛病了，不是币安全球站管的，但是这个鬼扯的行情还不如旅游玩 https://t.co/sRyFHSawfM,https://x.com/xiaomustock/status/1668863265886306306
1668484482943574016,2023-06-13 05:04:34,C,14,1,0,2103,原来以为是紫色的冰灯玉露，结果今天摸着摸着，它褪色了😂像不像狗庄画的大饼，吃着吃着味道不对了😅 https://t.co/cjGzsGeIln,https://x.com/xiaomustock/status/1668484482943574016
1656571355922325504,2023-05-11 08:06:03,C,14,1,0,2199,这brc20说凉怎么就凉凉了呢，全归零了，gas费从500sats跌到了50sats，矿工没高兴几天就没了 https://t.co/eyHJtDXLW9,https://x.com/xiaomustock/status/1656571355922325504
1655570830221246465,2023-05-08 13:50:19,C,14,1,0,1973,一起买了piza的老板发财了，piza被gate单独拿出来上币，而且是startup上币，跟其他的全部不一样 https://t.co/DADRRZZvw9,https://x.com/xiaomustock/status/1655570830221246465
2102029893207007405,2026-09-21 13:39:15,C,14,0,0,0,"meta上个月还是540这个月就要700了。
最被低估的奶头乐产品，
现在ai普通人都失业了，必须沉迷奶头乐维持社会稳定。",https://x.com/xiaomustock/status/2102029893207007405
2098420711606157808,2026-09-11 14:37:39,C,14,0,0,0,"国产这些公司真是把股民当日本人整，
智谱又来高价发债低价增发新股。
总共募资50亿美金。",https://x.com/xiaomustock/status/2098420711606157808
2095082850223878592,2026-09-02 09:34:10,C,14,0,0,0,这段日子真无聊呐，来个大瀑布也是好事情，反弹一个单边行情出来，这行情枯燥到只想天天玩游戏。,https://x.com/xiaomustock/status/2095082850223878592
2088846462100910520,2026-08-16 04:33:00,C,14,0,0,0,"牛来这部电影可能是人类历史上最后一部手搓动漫电影！
😂自此之后绝对绝版了，
绝对不可能有再比这个粗制滥造的电影进电影院看到。",https://x.com/xiaomustock/status/2088846462100910520
2087951574954107024,2026-08-13 17:17:02,C,14,0,0,0,"今天真是这个月涨的最舒服的一天，
闪迪承诺100%的股东回报，
其他几家不能太不要脸吧。",https://x.com/xiaomustock/status/2087951574954107024
2087948726337990820,2026-08-13 17:05:43,C,14,0,0,0,"这个中微公司和安集科技真是俩好公司，
一个刻蚀全球领先，一个做抛光液，这俩都是存储堆叠层数越高用的越多。",https://x.com/xiaomustock/status/2087948726337990820
2079763854675095779,2026-07-22 03:01:57,C,14,0,0,0,"昨天openai的模型在沙盒环境下逃逸了，
出去攻击了huggung face系统偷答案。
这玩意真是越来越像终结者，
克服未来的恐惧就是捏住ai的蛋蛋。",https://x.com/xiaomustock/status/2079763854675095779
1609408952865026049,2023-01-01 04:39:30,C,14,0,0,3143,但凡跟火币有关系的好像都嗝屁了，无论是从火币赚钱跑掉的还是没跑掉的，跑掉的被抢完了，没跑掉的被火币封了账号 https://t.co/zDdj14dp3Z,https://x.com/xiaomustock/status/1609408952865026049
1970431995814793668,2025-09-23 10:16:11,C,13,75,1,43423,真他娘的有意思，提示一下可能的风险还不行，不乐意听赶紧取关.跟卖不卖有啥关系，都是博归零币赌博.总是把自己的操作归咎于别人，那还是回家老老实实种田.,https://x.com/xiaomustock/status/1970431995814793668
2031216813699465673,2026-03-10 03:53:21,C,13,71,2,34084,"token消耗量一直在暴增，背后都得给库库买存储存数据。
不涨就熬，熬到最终胜利，财报出来都是好日子。",https://x.com/xiaomustock/status/2031216813699465673
