ID,发布时间,推文内容,含金量评分,点赞数,转发数,回复数,浏览量,推文链接
1924390594396512358,Mon May 19 09:04:05 +0000 2025,"为了说明，哪怕偶尔针对
“对自己太难的行情时间、周期级别”
“休息不做交易”，甚至只是“减少交易头寸”，
能够给最终结果带来多大的冲击性影响，
我做了一个控制变量的表格模拟，对比4组交易，
结果差距可能远超大部分人的想象（如图）：

初始基础，基于
A组：
初始资金10万，经过T1~T10的10次交易，
每次赚就30%~40%，每次亏就20%~30%，
算是盈亏比不差了，10次下来合计盈亏+40%，
但结果却从10万亏成了9.45万。

B组：
T3，第3波交易从+40%变+50%，多赚10%，
T4，第4波交易从-30%变-40%，多亏10%，
（大致一样的输赢，但增加冒险程度）
合计盈亏还是+40%不变，
但结果比A组亏得更多了，
10万亏成了8.68万。

C组：
T3，从+40%变+30%，少赚10%，
T4，从-30%变-20%，少亏10%，
（大致一样的输赢，但减少冒险程度）
合计盈亏还是+40%不变，
但结果反转，赚钱了，
10万微赚300多，比A组的最终余额多了6%，多了5700元。

D组：
T4，从-30%变-0%，第4波交易放弃不做，少亏30%，
合计盈亏从+40%变为+70%，
结果倒反天罡，大赚3.5万，赚了35%
10万变成最终余额13.5万，
更是比A组的9.45万多了43%
这实际结果上的差距，
显著超过表面上合计盈亏+40%变+70%的差距，

更别提，从A组到C组，
仅仅是把10波交易里的2波有赚有亏的交易，
对等地减少冒险程度，
其实就已经是
从“稳定持续亏钱”到“稳定持续赚钱”的天差地别，
而这只是10波的对比，如果20波、50波、100波后，
区别更可能是进一步放大。

比较结果是否超过你的预期？
有没有感受到，跳过一波对自己难度太大的交易，
对自己的最终结果能有多大的影响？

另一方面，
这个“适合自己的交易难度平衡点”
需要在在不同的周期春夏秋冬里
不断迭代中去摸索寻找，
对每个人来说是不一样的，
甚至对不同时期的自己也是不一样的，
这也是为什么，很多人经过多年交易，总结交易道路上
“认识自己太重要了，不是一句大道理而已。”
这不是抽象哲学，这就是很实实在在的东西，没经历过不会懂而已。",7.5,0,79,37,88048,https://x.com/coolish/status/1924390594396512358
1924327863937118473,Mon May 19 04:54:49 +0000 2025,"@daidaibtc 这种日内周期确实难做。不过克服难的办法除了直面战胜它，也可选择暂时避它，转而暂时去更容易对付的周期级别里躲一躲先，或者放松下。
就像很多打牌的人说，走进赌场，决定今天走出赌场时结果是赢或输的更大因素，可能不是今天你牌会怎么打，而是走进去时选择哪个牌桌坐下（选择哪个级别的竞争）。",4.4,0,7,8,87337,https://x.com/coolish/status/1924327863937118473
1924320639252603091,Mon May 19 04:26:07 +0000 2025,"这种不太会只根据单一指标，是综合评估下做的调整。包括诸如裸K上，95K左右逐渐走出来的形态、当时高位维持的持续时长（和历史做量化比较），甚至包括前期三四月份以来的舆论情绪变化等等。
如果一定要说指标，我几乎只看ema，当时有个回踩日线ema15（我最重视的可辅助趋势的参数）的动作，然后这个指标和前面说的有相辅相成（高位维持时长够久，ema15才会吸附往当前K线上贴上来），这个在综合里权重较大。",5.0,0,0,1,642,https://x.com/coolish/status/1924320639252603091
1924109190739681697,Sun May 18 14:25:53 +0000 2025,@Brian5210000 对，没有额外花钱,3.0,0,0,0,2951,https://x.com/coolish/status/1924109190739681697
1924097137836712006,Sun May 18 13:38:00 +0000 2025,@tnglngx480156 可以解决三体文明存亡问题的水平,3.0,0,0,1,7378,https://x.com/coolish/status/1924097137836712006
1924087309462573288,Sun May 18 12:58:57 +0000 2025,"@0x0xFeng 主要看是否多影视看剧和游戏需求了，
我是24小时压榨，
还拿来当虚拟窗户和动态壁画，甚至氛围灯 https://t.co/5pAUMjMioD",4.8,0,0,2,5206,https://x.com/coolish/status/1924087309462573288
1924063129648169382,Sun May 18 11:22:52 +0000 2025,"@0x0xFeng 那就是命中注定需要50万人民币起一步到位上micro led可以小块拼接了🤣
其实想想也还好？
60万买小米su7 ultra，
一个月不一定开几次，大部分时候和低配也无区别，
但是这种电视之间体验就完全不一样了，
且只要在家，就全家人都日常在用。",4.0,0,0,1,8642,https://x.com/coolish/status/1924063129648169382
1924025776158200211,Sun May 18 08:54:26 +0000 2025,"@Paris13Jeanne @0xSunNFT @XXAntiWar 找交易所老板投一个币圈背景的真人秀：
把币圈kol丢到一个岛上
（类似美国《单身即地狱》恋综+鱿鱼游戏+trump的《学徒》），
然后玩一些，类似“真人大富翁”的生存游戏比赛，
甚至把“三盘理论”结合进去具象化一下，
概念和流量应该可以吧🤣",5.8,0,0,5,2932,https://x.com/coolish/status/1924025776158200211
1924010624092340366,Sun May 18 07:54:13 +0000 2025,"@FML0072 @0xSunNFT @XXAntiWar 人生第一次做餐厅服务员工作，
是参加节目第一集在海底捞火锅店比赛服务水平，
紧张到汗流如桑拿😅 https://t.co/gyCttmMEJF",4.8,0,1,2,3239,https://x.com/coolish/status/1924010624092340366
1924004706474713301,Sun May 18 07:30:42 +0000 2025,@LeotheHorseman @0xSunNFT @XXAntiWar 嗯当时我还是个单纯的黄毛，在节目的人性游戏里被他拿捏了，视频里就是我去诚意挖角他，结果被他转身就出卖😅,4.0,0,0,1,1953,https://x.com/coolish/status/1924004706474713301
1924003860336840794,Sun May 18 07:27:21 +0000 2025,"@broleon 有时候我们用来看K线的屏幕不够大，
以至于忘记了对币圈K线这种级别的起起落落
应该有的恐惧、敬畏、尊重🤣",4.0,0,0,5,8709,https://x.com/coolish/status/1924003860336840794
1924002182606749923,Sun May 18 07:20:41 +0000 2025,"@0xSunNFT @XXAntiWar 要不考虑自己投资/参加一个真人秀？
类似Netflix 2023年的《鱿鱼游戏：真人挑战赛》

我2016年时参加过浙江卫视的一个，也是这种真人游戏类型的真人秀，感觉确实是短短几天几十天像浓缩式经历了人生好多年起落一样的体验和成长历练： https://t.co/SInqczaYeo",6.2,0,5,25,27381,https://x.com/coolish/status/1924002182606749923
1923997585964138970,Sun May 18 07:02:25 +0000 2025,@cryp_orange 应该是的，很多oled用户说换了oled之后，颜色确实准确了，但在亮度不高的情况下，却容易长时间使用感觉眼睛不适，和显示技术原理有关。,4.0,0,0,0,5171,https://x.com/coolish/status/1923997585964138970
1923996794389967081,Sun May 18 06:59:16 +0000 2025,5代显示技术的迭代对比，可以看到 RGB-Mini Led 是终极方案 Micro Led 之前的最质变替代： https://t.co/QUs2Mn8oek,4.8,0,2,2,19664,https://x.com/coolish/status/1923996794389967081
1923995875728130288,Sun May 18 06:55:37 +0000 2025,"昨天搞了个大工程，装了上海第一台
海信 UX116 RGB-Mini Led 电视
HDMI2.1加持下，116寸 4K@165hz 满血HDR

拉到最高亮度，有些HDR内容4米外也能感觉亮到刺眼...
颜色感觉非常准确，三原色发光无滤光损失，广色域BT2020 95%+，黑色时也真纯黑。
对比桌面上正在使用的苹果Pro Display XDR也毫不逊色甚至更好...不知道什么时候会有RGB Mini Led的桌面显示器吗？
用了七八年的激光电视，忍受投影的硬伤，这下终于质变了。

且电视的游戏特性也是挺丰富，可能跟海信之前和黑神话联名那一波有关。

感觉唯一缺点是，尺寸和入户问题之间的矛盾...110寸以上的入户成功率太低了。等可能3年后下一代Micro Led再降降价考虑可搭积木的拼接屏吧。",7.2,0,7,87,171780,https://x.com/coolish/status/1923995875728130288
1923600395978539056,Sat May 17 04:44:07 +0000 2025,"@cryptopainter 还有一个可能因素，就是一个阶段内
X/USDT的涨跌幅度足够大，
比BTC/USDT大太多，
那就足以抹平 X/usdt 和 X/btc 的区别，
看起来就一模一样了😅

比如 pepe/usdt 和 pepe/btc 这波上涨，
也是结构完全一样的： https://t.co/hRoUcpNrXL",5.8,0,1,5,11433,https://x.com/coolish/status/1923600395978539056
1923431852154515910,Fri May 16 17:34:23 +0000 2025,"@tyrandeB 是会观察最近N日、N周的波动率变化趋势，来辅助评估“限价单挂单应该距离现价多少”以及“挂单的大小”。
如果评估波动会进一步放大，那挂单就会“距离更远”才“越加大挂单”。
简单粗暴笼统地说，是存在前期波动率越缩小，后续积累出大波动的概率就逐渐上升的规律，甚至反之亦然。",4.0,0,0,2,1586,https://x.com/coolish/status/1923431852154515910
1923428995057565766,Fri May 16 17:23:02 +0000 2025,"@Tiffany07164714 @SteveJzzz 意思就是，比如你总共就有1 BTC现货，
用这1 BTC作为保证金，
放在币本位合约里，
开空了0.66BTC，
那么其实你处于部分套保的状态，且整体处于多头，
做多的数量是 1 - 0.66 = 0.34 BTC",4.0,0,0,1,426,https://x.com/coolish/status/1923428995057565766
1923427849958195623,Fri May 16 17:18:29 +0000 2025,"关于你说的23~25年是否跑赢的问题，
BTC 23~25年+300%，是指：
现在BTC价格/23年3月16日BTC价格 - 1
= 103k/25k - 1 
= 312%

同样23年3月16日 ~ 25年现在，这段时间里，
账号资金是从 8w多，变为现在232wu（如下图）
相对应的收益率计算算法，应该是：
(现在的账号资产+23年3月16日以来提现金额)/23年3月16日账号资产 - 1
= (232w+0)/8w - 1
= 2800%

近两年收益率其实是+2800%左右，远大于同期BTC +312%

你说的“23~25年收益率净增长<同期BTC净涨幅”的算法，是有“不等号左右两边，取值时间互相不一致”的问题的。

不等号的左边，是想评估23~25年的资金增长能力，
但是你说的 252%-100%=152% 这个算法里，
252%这个部分，却是暗含了，
拿21年2月5日资金量 143w 作为分母去算这件事，

因为APP界面显示的收益率252%，相当于：
(现在的账号资产+21年2月以来提现金额)/21年2月账号资产 - 1
=(232w+272w)/143w - 1
=252%

导致了里面包含的变量取值时间，和你要比较的跑赢跑输时间段，是互相不一致的。

比较一段时间里，两者之间跑赢跑输的基础前提是：
被不等号比较的两者，取值时间点互相一致。
包括上面说的，该实盘在21年2月~23年、21年2月~25年都跑赢了BTC的比较，也是在此基础前提上进行的。

只有非要从21年4月和11月那两个中间短暂的巨大收益高潮的尖尖去作为起始日期算至今，才是跑输的。那两个收益高点，其实也正是很好的说明一个交易员如何走过“盈亏同源”阶段的反面教材例子。",6.8,0,1,2,519,https://x.com/coolish/status/1923427849958195623
1923365011386159347,Fri May 16 13:08:47 +0000 2025,"@LabtuC @hazenlee 跑赢不跑赢除了看短期，更重要是看长期整体的。 
比如，最近一个月是跑输的
（BTC 84K~103K +22%，账号2232K~2320k +4%），
但是按最近三个月、最近一年、甚至包括按最近二年、三年、四年、五年（如图），都是大幅度跑赢BTC的。

这里也有具体数字说明：
https://t.co/1aHP9JoQii https://t.co/01JYev4Xa2",5.8,0,0,4,2517,https://x.com/coolish/status/1923365011386159347
1923355384699384226,Fri May 16 12:30:32 +0000 2025,"@SteveJzzz 其实策略都体现在仓位的动态变化里，这个是实时公开更新的，此刻是1.0（现货）-0.66（合约空单价值相对“现货作为保证金的净值”的倍率）=0.34
具体怎么看“100%现货保持不变+币本位合约仓位”意义的计算方式这里有说明过：
https://t.co/qSmNb7JkU6",4.0,0,0,2,2789,https://x.com/coolish/status/1923355384699384226
1923321462326239614,Fri May 16 10:15:44 +0000 2025,错别字，应该是“跃然”，不是“悦然”😅,3.0,0,0,1,8867,https://x.com/coolish/status/1923321462326239614
1923317410376843560,Fri May 16 09:59:38 +0000 2025,"花了半小时，把我的币coin实盘
bitmex币本位合约资金曲线，
最近一年（24.5.17 ~ 25.5.16）和
最近三个月（25.2.17 ~ 25.5.16）
跟 #BTC 同期走势K线做了个叠加，再去对比着复盘。

期间N多次的，局部/整体的，确定性/不确定性的对策，
跑输/跑赢之间的权衡取舍，悦然化在曲线上。 https://t.co/yMH0d3L3Xe",8.6,0,14,39,219331,https://x.com/coolish/status/1923317410376843560
1922514414915485965,Wed May 14 04:48:49 +0000 2025,"“置于一篮”和“多元化”各有各的智慧，
前者未必属于赌博，后者也未必只是保值理财。
在这两个极端之间，其实还有很多选择，更大的智慧是在这中间寻找到适合自己的平衡点。
比如说，一个普通人，因为知道很多东西会变化而自己很难把握，但坚信技术永远在前进，相关的人才和资源只去最好的地方，所以多年来选择只执行定投纳指这个策略。那么他到底是属于“置于一篮”（只投了一个产品），还是属于“多元化保值理财”（这个产品本身包含了多元性）呢？他是属于哪种智慧呢？很难简单地一概而论。",5.0,0,1,0,1682,https://x.com/coolish/status/1922514414915485965
1922508083848187963,Wed May 14 04:23:40 +0000 2025,@Nuanran01 赞同 https://t.co/RpluSsejxK,3.8,0,0,0,1815,https://x.com/coolish/status/1922508083848187963
1922501273213141280,Wed May 14 03:56:36 +0000 2025,"我有ex就是这样...确实感觉不少女生都有过你说的这种情况。“西医检查啥都正常”就是我说的“从病的角度去查是查不出原因的”。
我个人感觉最大可能性首先是饮食习惯、营养不均衡的问题（胃口大不代表营养均衡，一个人可以同时胖+缺某些营养素）。you are what you eat，一个人在遇到过健康问题之前，基本都是吃东西只为了口腹之欲或者填饱肚子，都是很难产生对自己饮食摄入营养均衡和生活习惯的重视的，更别提就算重视了也不一定会学习科学方法，学习了也不一定执行...
一些典型饮食习惯问题表现：
糖份摄入过多，低AGI食物、蛋白质、粗纤维摄入不够，多元化不够。
长期用单一饮食占据每天的50%+摄入，比如靠点一个面包、甜品、高糖油盐零食、奶茶、麦当劳、方便面...
喝水量不够。一天其实是至少要喝1.5L以上水的，甚至2L更好。
为了减肥，用极端方法导致“短期成功-反弹”的恶性循环...

然后是作息，睡眠时长，这个还影响激素。当代人喜欢刷视频，或者精神焦虑更加剧这方面问题。

运动其实都算其次了，因为额外的运动属于锦上添花，是需要在保证饮食、作息OK的前提下，再考虑额外运动才是加分（何况科学运动方法还是有门槛的），否则额外的运动可能反而雪上加霜。",6.0,0,0,1,382,https://x.com/coolish/status/1922501273213141280
